image_id,filename,filepath,split,caption,label,all_captions_json
flickr30k_1833,1526325728.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1526325728.jpg,test,Light brown dog running towards something at the beach.,,"[""Light brown dog running towards something at the beach."", ""The large gray colored dog is jumping on the beach."", ""A gray colored dog walks in wet sand at a beach."", ""The brown dog is standing on the sandy beach."", ""A gray dog plays in the sand at the ocean.""]"
flickr30k_1892,155014252.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/155014252.jpg,val,Children are riding a swing ride at an amusement park or state fair.,,"[""Children are riding a swing ride at an amusement park or state fair."", ""Children enjoying themselves on an amusement park ride."", ""A group of kids riding on the giant swing ride"", ""Kids are riding a swinging carnival ride"", ""Children are swinging in the air.""]"
flickr30k_1895,155210731.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/155210731.jpg,test,"An Asian woman wearing a Asian dress sitting among a group of cloths, with a woven basket on her lap.",,"[""An Asian woman wearing a Asian dress sitting among a group of cloths, with a woven basket on her lap."", ""A woman is sitting with a basket of cloth, surrounded by cloth."", ""An Asian woman selling silk scarfs, bags, and wallets."", ""A young oriental woman sitting amongst her belongings."", ""An Asian woman is selling colorful fabrics.""]"
flickr30k_1902,1554086730.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1554086730.jpg,val,"Two people are holding a large upside-down earth globe, about 4' in diameter, and a child appears to be jumping over Antarctica.",,"[""Two people are holding a large upside-down earth globe, about 4' in diameter, and a child appears to be jumping over Antarctica."", ""Three boys are playing outside, and two are holding a giant ball that looks like a globe while the other jumps up high over it."", ""Three people playing with a large ball that looks like a globe."", ""A boy jumping on a giant earth-like balloon held by two others."", ""Two young men hold a large ball while a third jumps over it.""]"
flickr30k_1933,156249400.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/156249400.jpg,val,One man wearing camouflage pants and green t-shirt stands with one foot on a square while another man wearing the same type of clothing reaches out with a baseball glove on his left hand.,,"[""One man wearing camouflage pants and green t-shirt stands with one foot on a square while another man wearing the same type of clothing reaches out with a baseball glove on his left hand."", ""2 men in army fatigues playing baseball in the middle of a dirt field in the middle of the day."", ""Two soldiers are playing baseball and touching the base."", ""Two men in the military are playing baseball."", ""A couple of army men playing baseball.""]"
flickr30k_1943,1567005236.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1567005236.jpg,val,"This is a scene of several people walking outside during the day, including a woman with two coffee urns.",,"[""This is a scene of several people walking outside during the day, including a woman with two coffee urns."", ""A woman in a black dress is pushing a cart with thermos down a paved walkway."", ""A girl with blue hair is pushing a coffee cart."", ""A woman pushing a coffee cart through a plaza."", ""A woman is taking the food to the patients.""]"
flickr30k_1981,157910841.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/157910841.jpg,test,A man in a blue and white t-shirt is grilling outdoors.,,"[""A man in a blue and white t-shirt is grilling outdoors."", ""A man gives the thumbs up as he grills chicken."", ""A man in a blue shirt barbecues meat outside."", ""A man is grilling out in his backyard."", ""A man stands at a barbecues.""]"
flickr30k_1983,1579198375.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1579198375.jpg,test,Woman singing with a microphone next to a person playing guitar.,,"[""Woman singing with a microphone next to a person playing guitar."", ""A woman sings into a microphone by a guy playing a guitar."", ""A woman sings in a club with a guitarist behind her."", ""A female performer singing with her band."", ""A band performs in a dimly lit setting.""]"
flickr30k_1984,1579206585.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1579206585.jpg,test,A girl is playing an electric guitar in front of an amplifier.,,"[""A girl is playing an electric guitar in front of an amplifier."", ""Guitar player performs at a nightclub red guitar."", ""A woman playing guitar in red and blue light"", ""A girl plays her guitar on a dark stage."", ""A woman is playing guitar on stage""]"
flickr30k_1987,157955034.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/157955034.jpg,test,A woman in a green dress sitting in a broken green and yellow chair.,,"[""A woman in a green dress sitting in a broken green and yellow chair."", ""A child sitting on a lawn chair looking up at the camera"", ""A girl with brown hair sitting on a lawn chair."", ""A young girl outside on a rainy day."", ""A woman sitting on a lawn chair.""]"
flickr30k_1995,1581304802.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1581304802.jpg,val,A police officer on a motorcycle is behind a four door sedan on a road with billboards in the distance.,,"[""A police officer on a motorcycle is behind a four door sedan on a road with billboards in the distance."", ""A policeman on a motorcycle is stopped behind a car he pulled over."", ""A police officers on a motorcycle pulls up behind a silver sedan."", ""A policeman stopping a vehicle on the side of the road."", ""A motorcycle cop signaling a driver to pull over""]"
flickr30k_2006,1588931550.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1588931550.jpg,val,"A person stands beside a boat, on a dock, looking out across a lake that reflect trees in the distance.",,"[""A person stands beside a boat, on a dock, looking out across a lake that reflect trees in the distance."", ""Man standing on a pier next to a boat on a still lake."", ""The man is looking out over a placid lake."", ""A man is standing, looking at a lake."", ""A man on a dock is standing by a boat.""]"
flickr30k_2044,160792599.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/160792599.jpg,test,Three men and two women stand facing the ocean from the shore on a sunny day.,,"[""Three men and two women stand facing the ocean from the shore on a sunny day."", ""A group of people stand in the sand looking out at the water."", ""Five people standing in front of a body of water."", ""Two ladies and three men looking at the ocean."", ""Five people look out toward the ocean.""]"
flickr30k_2054,16151663.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/16151663.jpg,test,A girl is playing the violin in the street while her band mate on the guitar is talking on her cellphone with a confused look.,,"[""A girl is playing the violin in the street while her band mate on the guitar is talking on her cellphone with a confused look."", ""A female performer with a violin plays on a street while a woman with a blue guitar looks on."", ""Two ladies play the violin and the guitar on the street to entertain the passer byes."", ""Two women on the street, one is playing the guitar and the other is playing violin."", ""2 women are standing in a street playing a blue guitar and a violin.""]"
flickr30k_2089,162839055.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/162839055.jpg,val,A field with some Scottish marching bands and many spectators sitting on the stadium behind.,,"[""A field with some Scottish marching bands and many spectators sitting on the stadium behind."", ""A large group of men in military garb standing on a field with a crowd behind them."", ""A Celtic marching bands performs on field during a soccer match."", ""A group of Scottish officers doing a demonstration."", ""Several uniformed people are standing in ceremony.""]"
flickr30k_2103,16437914.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/16437914.jpg,test,A young girl with goggles strapped to her forehead enjoys the cool pool water.,,"[""A young girl with goggles strapped to her forehead enjoys the cool pool water."", ""A dark-skinned girl with goggles and black hair in water."", ""A young girl with goggles is floating in the pool."", ""A young girl swimming in a pool."", ""A young girl swimming in a pool""]"
flickr30k_2112,16495609.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/16495609.jpg,test,Some children are playing tug-of-war with a rope while an adult assists.,,"[""Some children are playing tug-of-war with a rope while an adult assists."", ""Several children are outdoors getting ready to play tug-of-war."", ""Children participate in a game of tug-of-war."", ""Elementary school students play tug-of-war."", ""A group of children are playing Tug-of-War.""]"
flickr30k_2113,164969525.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/164969525.jpg,test,"Three people dancing acrobatically in a subway station, with one girl in a skirt doing a cartwheel over another person bending over.",,"[""Three people dancing acrobatically in a subway station, with one girl in a skirt doing a cartwheel over another person bending over."", ""A person is cartwheeling over another person while a third person runs behind them."", ""Three teenagers in a subway playing around."", ""Four people in the subway are having fun."", ""Three people dancing in the subway.""]"
